Product_ID,Product_Name,Size,Packaging_Quantity,Purchase_Price,GST_Percentage,Landed_Cost,Selling_Price,Customer_ID,Customer_Type,City,State,Order_ID,Order_Date,Sales_Channel,Quantity_Sold,Current_Stock,Restock_Priority,Delivery_Status
P006,Catering Box,1000ML,1500,3.08,18,3.63,4.8,C066,Returning,Bangalore,Karnataka,O01573,07-06-2025,Distributor,460,2732,2,In Transit
P004,Meal Box,1000ML,500,2.77,18,3.27,4.83,C154,New,Hyderabad,Telangana,O01574,11-09-2025,Distributor,1917,4699,2,In Transit
P008,Square Box,375ML,1500,1.74,18,2.05,2.69,C141,Returning,Mumbai,Maharashtra,O01575,04-03-2025,Direct,645,4469,1,Delayed
P006,Catering Box,1000ML,500,2.8,18,3.3,4.73,C177,New,Nashik,Maharashtra,O01576,11-09-2025,Direct,474,759,6,On Time
P003,Food Container,375ML,1000,1.6,18,1.89,2.61,C059,New,Mumbai,Maharashtra,O01577,11-02-2025,Direct,1454,4804,1,Delayed
P007,Sauce Box,1000ML,1500,2.53,18,2.99,4.44,C154,Returning,Aurangabad,Maharashtra,O01578,18-09-2025,Distributor,568,3410,5,In Transit
P008,Square Box,1000ML,1000,3.32,18,3.92,4.89,C047,Returning,Hyderabad,Telangana,O01579,21-09-2025,Distributor,1364,945,5,In Transit
P009,Round Container,250ML,2000,1.46,18,1.72,2.26,C030,Returning,Hyderabad,Telangana,O01580,15-08-2025,Direct,487,1230,2,Delayed
P001,Hinged Box,750ML,2000,2.51,18,2.96,3.93,C158,Returning,Nagpur,Maharashtra,O01581,27-05-2025,Direct,919,2836,4,Delayed
P010,Takeaway Box,750ML,1000,2.25,18,2.65,3.77,C020,New,Delhi,Delhi,O01582,05-04-2025,Direct,526,777,3,In Transit
P008,Square Box,750ML,2000,2.76,18,3.26,4.12,C185,Returning,Nagpur,Maharashtra,O01583,17-05-2025,Distributor,138,1528,3,On Time
P006,Catering Box,1000ML,500,3.23,18,3.81,4.71,C089,New,Aurangabad,Maharashtra,O01584,01-12-2025,Distributor,827,1302,5,In Transit
P003,Food Container,375ML,1500,1.67,18,1.97,3,C134,New,Delhi,Delhi,O01585,13-07-2025,Direct,498,3966,5,On Time
P002,Hinged Box HL,1000ML,1500,2.73,18,3.22,4.73,C018,New,Bangalore,Karnataka,O01586,29-07-2025,Distributor,1485,3421,3,On Time
P006,Catering Box,750ML,500,2.45,18,2.89,4.03,C012,New,Mumbai,Maharashtra,O01587,08-08-2025,Distributor,1812,3892,2,In Transit
P001,Hinged Box,750ML,500,2.56,18,3.02,3.67,C100,Returning,Nashik,Maharashtra,O01588,29-08-2025,Direct,785,4071,6,In Transit
P004,Meal Box,500ML,1000,2.34,18,2.76,3.55,C034,New,Bangalore,Karnataka,O01589,28-09-2025,Direct,1880,4912,6,Delayed
P007,Sauce Box,250ML,1000,1.64,18,1.94,2.59,C019,New,Nagpur,Maharashtra,O01590,14-07-2025,Direct,1908,2187,6,On Time
P004,Meal Box,250ML,2000,1.37,18,1.62,2.24,C091,Returning,Delhi,Delhi,O01591,16-06-2025,Direct,1882,3668,3,Delayed
P003,Food Container,750ML,1000,2.65,18,3.13,3.89,C193,Returning,Indore,Madhya Pradesh,O01592,04-11-2025,Distributor,197,713,4,On Time
P001,Hinged Box,250ML,500,1.43,18,1.69,2.35,C183,Returning,Delhi,Delhi,O01593,19-04-2025,Distributor,737,537,6,Delayed
P006,Catering Box,750ML,2000,2.62,18,3.09,4.12,C174,New,Aurangabad,Maharashtra,O01594,18-11-2025,Distributor,447,277,2,In Transit
P004,Meal Box,500ML,2000,2.05,18,2.42,3.42,C170,Returning,Hyderabad,Telangana,O01595,29-01-2025,Direct,867,3107,3,On Time
P001,Hinged Box,500ML,1000,1.77,18,2.09,3.13,C164,New,Ahmedabad,Gujarat,O01596,07-01-2025,Direct,562,4439,1,On Time
P001,Hinged Box,1000ML,1000,2.88,18,3.4,4.55,C032,New,Nagpur,Maharashtra,O01597,07-06-2025,Distributor,975,740,6,In Transit
P007,Sauce Box,500ML,2000,1.89,18,2.23,3.2,C007,Returning,Mumbai,Maharashtra,O01598,25-05-2025,Direct,256,2625,2,Delayed
P006,Catering Box,500ML,1000,1.87,18,2.21,3.24,C016,Returning,Nashik,Maharashtra,O01599,11-07-2025,Distributor,1379,2420,5,Delayed
P005,Storage Box,750ML,2000,2.57,18,3.03,4.02,C136,Returning,Pune,Maharashtra,O01600,17-06-2025,Distributor,257,2211,4,Delayed
P003,Food Container,250ML,1000,1.67,18,1.97,2.54,C109,Returning,Aurangabad,Maharashtra,O01601,20-02-2025,Distributor,507,4262,1,Delayed
P002,Hinged Box HL,250ML,1500,1.43,18,1.69,2.55,C055,New,Pune,Maharashtra,O01602,01-08-2025,Distributor,313,1816,4,Delayed
P001,Hinged Box,750ML,2000,2.29,18,2.7,4.02,C115,Returning,Bangalore,Karnataka,O01603,29-09-2025,Direct,173,1184,3,On Time
P002,Hinged Box HL,500ML,2000,2.08,18,2.45,3,C108,New,Pune,Maharashtra,O01604,23-04-2025,Distributor,1838,3724,2,Delayed
P004,Meal Box,375ML,1500,1.72,18,2.03,2.63,C050,New,Nashik,Maharashtra,O01605,10-10-2025,Distributor,1680,3663,4,Delayed
P007,Sauce Box,750ML,1000,2.29,18,2.7,3.82,C182,New,Nagpur,Maharashtra,O01606,23-02-2025,Distributor,58,4347,5,Delayed
P010,Takeaway Box,375ML,2000,1.92,18,2.27,2.91,C023,New,Indore,Madhya Pradesh,O01607,24-05-2025,Distributor,1769,279,3,Delayed
P005,Storage Box,500ML,1000,2.07,18,2.44,3.25,C172,Returning,Nashik,Maharashtra,O01608,03-09-2025,Direct,125,2866,5,Delayed
P005,Storage Box,375ML,2000,1.59,18,1.88,2.75,C174,Returning,Nashik,Maharashtra,O01609,22-03-2025,Distributor,265,1949,6,Delayed
P009,Round Container,750ML,1500,2.22,18,2.62,3.82,C066,Returning,Bangalore,Karnataka,O01610,10-03-2025,Distributor,1287,3935,2,In Transit
P008,Square Box,500ML,1000,2.37,18,2.8,3.48,C167,Returning,Indore,Madhya Pradesh,O01611,24-06-2025,Direct,1803,720,5,Delayed
P001,Hinged Box,1000ML,2000,2.85,18,3.36,4.35,C045,New,Indore,Madhya Pradesh,O01612,25-07-2025,Distributor,1478,4822,1,In Transit
P003,Food Container,250ML,500,1.59,18,1.88,2.41,C085,Returning,Bangalore,Karnataka,O01613,04-10-2025,Distributor,99,1366,5,Delayed
P003,Food Container,750ML,500,2.53,18,2.99,4,C187,Returning,Mumbai,Maharashtra,O01614,04-06-2025,Distributor,982,3005,4,In Transit
P010,Takeaway Box,250ML,1500,1.47,18,1.73,2.52,C127,Returning,Nagpur,Maharashtra,O01615,09-03-2025,Direct,1130,234,2,On Time
P005,Storage Box,375ML,1500,1.92,18,2.27,2.8,C112,New,Indore,Madhya Pradesh,O01616,03-12-2025,Distributor,887,4887,2,In Transit
P010,Takeaway Box,375ML,1500,1.77,18,2.09,2.8,C134,Returning,Nagpur,Maharashtra,O01617,25-06-2025,Distributor,1910,2771,4,On Time
P010,Takeaway Box,250ML,2000,1.6,18,1.89,2.58,C145,New,Delhi,Delhi,O01618,10-03-2025,Direct,1938,3877,3,In Transit
P002,Hinged Box HL,750ML,1000,2.2,18,2.6,3.9,C098,New,Ahmedabad,Gujarat,O01619,03-01-2025,Direct,1620,4354,5,On Time
P004,Meal Box,1000ML,1500,2.56,18,3.02,4.41,C043,New,Hyderabad,Telangana,O01620,11-04-2025,Direct,1520,4917,3,Delayed
P009,Round Container,500ML,500,1.75,18,2.06,3.14,C103,Returning,Nashik,Maharashtra,O01621,23-08-2025,Direct,598,3532,2,Delayed
P004,Meal Box,1000ML,500,2.76,18,3.26,4.89,C016,New,Hyderabad,Telangana,O01622,25-02-2025,Direct,55,9,6,Delayed
P004,Meal Box,250ML,500,1.35,18,1.59,2.36,C163,Returning,Bangalore,Karnataka,O01623,05-06-2025,Direct,1611,797,2,In Transit
P007,Sauce Box,1000ML,500,3.01,18,3.55,4.85,C174,New,Aurangabad,Maharashtra,O01624,15-04-2025,Direct,997,3062,6,In Transit
P001,Hinged Box,750ML,2000,2.53,18,2.99,3.64,C170,New,Delhi,Delhi,O01625,16-06-2025,Distributor,1615,4041,2,In Transit
P010,Takeaway Box,375ML,1000,1.53,18,1.81,2.68,C164,New,Delhi,Delhi,O01626,30-08-2025,Direct,1971,3868,3,Delayed
P001,Hinged Box,375ML,500,1.66,18,1.96,2.74,C199,Returning,Mumbai,Maharashtra,O01627,24-03-2025,Direct,59,3513,6,On Time
P003,Food Container,250ML,1000,1.44,18,1.7,2.44,C096,New,Aurangabad,Maharashtra,O01628,11-03-2025,Distributor,1481,2238,5,On Time
P008,Square Box,1000ML,1000,2.83,18,3.34,4.47,C112,New,Aurangabad,Maharashtra,O01629,09-02-2025,Direct,821,705,2,Delayed
P008,Square Box,250ML,1000,1.73,18,2.04,2.49,C161,Returning,Ahmedabad,Gujarat,O01630,31-05-2025,Direct,1628,4943,2,Delayed
P005,Storage Box,750ML,1500,2.36,18,2.78,4.12,C050,Returning,Bangalore,Karnataka,O01631,14-09-2025,Distributor,964,2670,3,In Transit
P007,Sauce Box,1000ML,2000,2.73,18,3.22,4.32,C174,Returning,Indore,Madhya Pradesh,O01632,25-08-2025,Distributor,1431,2121,1,In Transit
P004,Meal Box,375ML,500,1.75,18,2.06,2.63,C146,New,Nashik,Maharashtra,O01633,09-01-2025,Direct,209,1876,6,Delayed
P004,Meal Box,250ML,500,1.51,18,1.78,2.24,C164,New,Bangalore,Karnataka,O01634,09-07-2025,Distributor,1187,1975,6,Delayed
P002,Hinged Box HL,750ML,1500,2.48,18,2.93,3.62,C003,New,Nashik,Maharashtra,O01635,29-06-2025,Direct,1375,2980,3,On Time
P003,Food Container,500ML,2000,1.93,18,2.28,3.09,C067,New,Delhi,Delhi,O01636,07-12-2025,Distributor,849,4708,4,On Time
P008,Square Box,500ML,1500,2.03,18,2.4,3.06,C050,New,Mumbai,Maharashtra,O01637,18-10-2025,Distributor,569,3939,6,Delayed
P008,Square Box,750ML,2000,2.35,18,2.77,3.63,C027,New,Hyderabad,Telangana,O01638,15-05-2025,Direct,1114,2657,2,On Time
P003,Food Container,500ML,1000,2.12,18,2.5,3.3,C116,Returning,Delhi,Delhi,O01639,05-09-2025,Distributor,1895,1249,3,Delayed
P002,Hinged Box HL,750ML,1500,2.56,18,3.02,3.68,C043,Returning,Hyderabad,Telangana,O01640,27-09-2025,Distributor,892,1974,1,Delayed
P010,Takeaway Box,750ML,2000,2.27,18,2.68,3.72,C068,Returning,Bangalore,Karnataka,O01641,18-06-2025,Direct,1137,4665,4,Delayed
P001,Hinged Box,250ML,1500,1.45,18,1.71,2.37,C145,New,Nagpur,Maharashtra,O01642,26-08-2025,Direct,1636,434,5,Delayed
P008,Square Box,500ML,1500,2.28,18,2.69,3.41,C155,New,Pune,Maharashtra,O01643,19-01-2025,Direct,165,2852,3,Delayed
P001,Hinged Box,1000ML,2000,2.77,18,3.27,4.73,C009,Returning,Pune,Maharashtra,O01644,14-06-2025,Distributor,1204,2085,4,Delayed
P010,Takeaway Box,1000ML,1000,3.08,18,3.63,4.8,C037,Returning,Aurangabad,Maharashtra,O01645,29-05-2025,Distributor,82,3457,2,Delayed
P003,Food Container,250ML,2000,1.31,18,1.55,2.27,C063,Returning,Delhi,Delhi,O01646,12-04-2025,Distributor,188,1133,6,In Transit
P001,Hinged Box,375ML,1000,1.98,18,2.34,2.95,C102,Returning,Bangalore,Karnataka,O01647,03-09-2025,Distributor,521,2431,2,Delayed
P002,Hinged Box HL,500ML,500,2.26,18,2.67,3.31,C037,New,Indore,Madhya Pradesh,O01648,09-07-2025,Direct,145,2231,4,Delayed
P004,Meal Box,500ML,1000,2.21,18,2.61,3.31,C071,New,Nashik,Maharashtra,O01649,18-06-2025,Direct,831,812,6,Delayed
P004,Meal Box,1000ML,1500,3.22,18,3.8,4.66,C030,Returning,Mumbai,Maharashtra,O01650,13-07-2025,Direct,128,603,3,In Transit
P006,Catering Box,250ML,1000,1.46,18,1.72,2.42,C167,New,Indore,Madhya Pradesh,O01651,21-08-2025,Direct,283,2540,6,On Time
P002,Hinged Box HL,375ML,1500,1.82,18,2.15,2.92,C172,New,Hyderabad,Telangana,O01652,27-12-2025,Direct,975,1643,6,Delayed
P002,Hinged Box HL,375ML,500,1.52,18,1.79,2.65,C182,New,Mumbai,Maharashtra,O01653,18-10-2025,Distributor,94,1171,6,In Transit
P003,Food Container,375ML,2000,1.84,18,2.17,2.9,C110,New,Indore,Madhya Pradesh,O01654,18-08-2025,Distributor,345,2424,1,In Transit
P007,Sauce Box,375ML,2000,1.86,18,2.19,2.88,C130,New,Nagpur,Maharashtra,O01655,19-03-2025,Direct,1539,805,6,On Time
P003,Food Container,250ML,2000,1.64,18,1.94,2.55,C079,Returning,Pune,Maharashtra,O01656,17-12-2025,Distributor,86,742,2,In Transit
P004,Meal Box,250ML,1000,1.51,18,1.78,2.28,C039,New,Mumbai,Maharashtra,O01657,11-03-2025,Direct,1457,4370,2,In Transit
P005,Storage Box,250ML,1500,1.44,18,1.7,2.58,C077,New,Delhi,Delhi,O01658,08-02-2025,Distributor,791,4866,1,In Transit
P008,Square Box,250ML,500,1.36,18,1.6,2.38,C065,New,Aurangabad,Maharashtra,O01659,17-07-2025,Distributor,708,3423,4,Delayed
P003,Food Container,250ML,1500,1.45,18,1.71,2.56,C019,Returning,Mumbai,Maharashtra,O01660,30-09-2025,Distributor,187,2335,6,Delayed
P003,Food Container,500ML,1000,2.01,18,2.37,3.03,C112,New,Hyderabad,Telangana,O01661,25-12-2025,Distributor,1959,715,6,Delayed
P008,Square Box,1000ML,500,2.45,18,2.89,4.39,C012,Returning,Aurangabad,Maharashtra,O01662,10-09-2025,Direct,1199,143,3,Delayed
P006,Catering Box,500ML,500,2.03,18,2.4,3.18,C107,Returning,Ahmedabad,Gujarat,O01663,06-04-2025,Direct,572,4674,3,On Time
P004,Meal Box,1000ML,500,2.75,18,3.24,4.36,C024,New,Nashik,Maharashtra,O01664,01-05-2025,Direct,946,2642,5,On Time
P004,Meal Box,500ML,500,2.11,18,2.49,3.19,C036,Returning,Delhi,Delhi,O01665,28-03-2025,Distributor,1732,4951,3,Delayed
P009,Round Container,500ML,2000,2.22,18,2.62,3.43,C055,Returning,Mumbai,Maharashtra,O01666,25-02-2025,Distributor,1881,3385,4,In Transit
P002,Hinged Box HL,750ML,500,2.02,18,2.38,3.63,C167,Returning,Indore,Madhya Pradesh,O01667,15-03-2025,Direct,1043,2619,6,In Transit
P003,Food Container,250ML,2000,1.56,18,1.84,2.31,C180,Returning,Ahmedabad,Gujarat,O01668,22-10-2025,Direct,222,3074,4,On Time
P008,Square Box,750ML,1000,2.25,18,2.65,4.09,C099,New,Bangalore,Karnataka,O01669,28-06-2025,Distributor,597,1368,3,Delayed
P001,Hinged Box,375ML,1500,1.53,18,1.81,2.73,C120,Returning,Ahmedabad,Gujarat,O01670,07-02-2025,Distributor,1084,4698,2,On Time
P010,Takeaway Box,250ML,2000,1.45,18,1.71,2.26,C164,New,Pune,Maharashtra,O01671,02-09-2025,Distributor,1735,540,5,Delayed
P005,Storage Box,1000ML,1000,3.32,18,3.92,4.75,C149,New,Mumbai,Maharashtra,O01672,19-11-2025,Distributor,104,4684,4,On Time
P004,Meal Box,750ML,1000,2.29,18,2.7,4.05,C125,New,Pune,Maharashtra,O01673,20-04-2025,Distributor,1395,4057,1,In Transit
P007,Sauce Box,500ML,500,1.97,18,2.32,3.44,C181,New,Nashik,Maharashtra,O01674,19-02-2025,Direct,1800,1666,5,On Time
P003,Food Container,375ML,1500,1.84,18,2.17,2.68,C191,Returning,Bangalore,Karnataka,O01675,18-08-2025,Direct,1629,2768,2,In Transit
P007,Sauce Box,750ML,1000,2.58,18,3.04,3.81,C037,New,Aurangabad,Maharashtra,O01676,10-11-2025,Direct,1777,1658,4,On Time
P005,Storage Box,250ML,500,1.4,18,1.65,2.44,C068,New,Indore,Madhya Pradesh,O01677,24-12-2025,Distributor,62,4139,1,On Time
P002,Hinged Box HL,500ML,500,2.36,18,2.78,3.48,C065,Returning,Pune,Maharashtra,O01678,15-09-2025,Distributor,112,391,2,In Transit
P004,Meal Box,750ML,1000,2.46,18,2.9,3.64,C170,Returning,Nagpur,Maharashtra,O01679,30-08-2025,Distributor,1838,3229,4,Delayed
P002,Hinged Box HL,750ML,1500,2.88,18,3.4,4.12,C155,New,Indore,Madhya Pradesh,O01680,12-08-2025,Distributor,1059,505,2,In Transit
P010,Takeaway Box,375ML,1000,1.51,18,1.78,2.63,C057,Returning,Delhi,Delhi,O01681,07-05-2025,Direct,374,37,5,On Time
P006,Catering Box,1000ML,500,2.85,18,3.36,4.21,C167,New,Aurangabad,Maharashtra,O01682,18-03-2025,Distributor,455,2412,1,In Transit
P001,Hinged Box,250ML,2000,1.48,18,1.75,2.54,C090,New,Nagpur,Maharashtra,O01683,21-01-2025,Distributor,705,3677,5,On Time
P008,Square Box,375ML,2000,1.9,18,2.24,2.83,C195,New,Nashik,Maharashtra,O01684,15-10-2025,Distributor,1577,730,6,In Transit
P007,Sauce Box,250ML,500,1.65,18,1.95,2.42,C172,Returning,Nashik,Maharashtra,O01685,24-08-2025,Direct,920,2245,2,In Transit
P010,Takeaway Box,250ML,500,1.73,18,2.04,2.56,C190,Returning,Hyderabad,Telangana,O01686,20-03-2025,Distributor,619,990,4,On Time
P003,Food Container,375ML,500,1.75,18,2.06,2.95,C008,New,Indore,Madhya Pradesh,O01687,07-04-2025,Direct,1023,2558,4,In Transit
P010,Takeaway Box,1000ML,2000,3.02,18,3.56,4.56,C134,New,Hyderabad,Telangana,O01688,19-01-2025,Distributor,385,2423,3,Delayed
P010,Takeaway Box,250ML,1500,1.68,18,1.98,2.43,C051,Returning,Aurangabad,Maharashtra,O01689,22-07-2025,Distributor,1207,3792,6,Delayed
P008,Square Box,1000ML,2000,3.18,18,3.75,4.87,C186,Returning,Hyderabad,Telangana,O01690,10-10-2025,Direct,1101,4193,6,Delayed
P006,Catering Box,250ML,2000,1.5,18,1.77,2.49,C150,Returning,Nagpur,Maharashtra,O01691,11-05-2025,Distributor,1108,4226,4,On Time
P006,Catering Box,375ML,1000,1.5,18,1.77,2.63,C189,New,Mumbai,Maharashtra,O01692,29-03-2025,Direct,515,4918,1,On Time
P002,Hinged Box HL,375ML,500,2.03,18,2.4,2.98,C156,New,Aurangabad,Maharashtra,O01693,09-05-2025,Direct,193,74,4,In Transit
P005,Storage Box,375ML,500,1.57,18,1.85,2.63,C018,New,Delhi,Delhi,O01694,07-06-2025,Distributor,1201,4737,5,On Time
P005,Storage Box,250ML,500,1.51,18,1.78,2.41,C182,Returning,Nashik,Maharashtra,O01695,08-04-2025,Distributor,293,3172,3,In Transit
P008,Square Box,750ML,1500,2.57,18,3.03,3.95,C118,Returning,Bangalore,Karnataka,O01696,16-10-2025,Direct,1500,3453,5,On Time
P003,Food Container,250ML,1000,1.43,18,1.69,2.37,C094,New,Nagpur,Maharashtra,O01697,25-03-2025,Distributor,446,1669,6,Delayed
P003,Food Container,250ML,1000,1.57,18,1.85,2.55,C057,New,Nashik,Maharashtra,O01698,04-08-2025,Direct,1153,2237,3,In Transit
P008,Square Box,250ML,2000,1.24,18,1.46,2.22,C068,Returning,Delhi,Delhi,O01699,28-07-2025,Distributor,1792,270,2,Delayed
P005,Storage Box,500ML,2000,1.71,18,2.02,3.05,C011,New,Hyderabad,Telangana,O01700,04-12-2025,Distributor,406,4781,5,In Transit
P008,Square Box,375ML,1500,1.8,18,2.12,2.92,C185,New,Pune,Maharashtra,O01701,15-04-2025,Distributor,1791,2424,4,Delayed
P009,Round Container,1000ML,2000,3.13,18,3.69,4.87,C075,Returning,Nashik,Maharashtra,O01702,05-10-2025,Distributor,718,320,1,In Transit
P007,Sauce Box,250ML,1500,1.54,18,1.82,2.37,C066,Returning,Ahmedabad,Gujarat,O01703,03-10-2025,Direct,638,1255,1,In Transit
P009,Round Container,500ML,1500,1.97,18,2.32,3.06,C004,New,Hyderabad,Telangana,O01704,04-02-2025,Distributor,761,2490,2,On Time
P008,Square Box,250ML,2000,1.66,18,1.96,2.58,C129,New,Ahmedabad,Gujarat,O01705,14-12-2025,Distributor,1604,1410,2,On Time
P008,Square Box,750ML,1500,2.91,18,3.43,4.17,C154,Returning,Ahmedabad,Gujarat,O01706,03-12-2025,Distributor,1461,3450,3,In Transit
P003,Food Container,500ML,2000,1.82,18,2.15,3.18,C021,Returning,Delhi,Delhi,O01707,06-01-2025,Distributor,568,4846,3,On Time
P010,Takeaway Box,500ML,2000,2.02,18,2.38,3.04,C146,New,Pune,Maharashtra,O01708,18-02-2025,Direct,307,3951,5,Delayed
P009,Round Container,1000ML,500,2.88,18,3.4,4.41,C045,New,Delhi,Delhi,O01709,29-01-2025,Distributor,1392,147,2,In Transit
P006,Catering Box,250ML,1000,1.31,18,1.55,2.24,C155,New,Indore,Madhya Pradesh,O01710,23-06-2025,Distributor,1096,1157,5,Delayed
P002,Hinged Box HL,250ML,500,1.62,18,1.91,2.36,C101,Returning,Indore,Madhya Pradesh,O01711,16-02-2025,Distributor,1386,2689,2,On Time
P007,Sauce Box,1000ML,2000,2.91,18,3.43,4.98,C016,New,Pune,Maharashtra,O01712,11-09-2025,Distributor,1934,4736,2,In Transit
P008,Square Box,500ML,1500,2.18,18,2.57,3.57,C111,Returning,Delhi,Delhi,O01713,27-05-2025,Direct,676,3361,6,Delayed
P010,Takeaway Box,500ML,1000,1.89,18,2.23,3.26,C135,New,Aurangabad,Maharashtra,O01714,21-08-2025,Direct,1041,2841,5,In Transit
P009,Round Container,1000ML,1000,2.81,18,3.32,4.26,C024,Returning,Bangalore,Karnataka,O01715,10-05-2025,Distributor,534,2119,1,Delayed
P007,Sauce Box,500ML,1500,1.99,18,2.35,3.5,C086,New,Hyderabad,Telangana,O01716,23-07-2025,Direct,708,534,6,On Time
P003,Food Container,375ML,1500,1.84,18,2.17,2.89,C124,Returning,Bangalore,Karnataka,O01717,23-08-2025,Direct,178,2423,3,On Time
P006,Catering Box,375ML,1500,1.89,18,2.23,2.98,C188,New,Mumbai,Maharashtra,O01718,03-12-2025,Direct,1977,1838,4,In Transit
P006,Catering Box,375ML,1500,1.67,18,1.97,2.73,C019,Returning,Ahmedabad,Gujarat,O01719,21-07-2025,Direct,1106,5000,2,In Transit
P002,Hinged Box HL,250ML,500,1.37,18,1.62,2.31,C053,Returning,Mumbai,Maharashtra,O01720,28-05-2025,Direct,74,4131,3,Delayed
P008,Square Box,1000ML,1000,2.73,18,3.22,4.72,C094,New,Nagpur,Maharashtra,O01721,28-12-2025,Direct,1123,1079,3,On Time
P007,Sauce Box,500ML,1000,1.99,18,2.35,3.51,C085,New,Nashik,Maharashtra,O01722,17-12-2025,Distributor,1751,1124,4,On Time
P007,Sauce Box,375ML,500,1.92,18,2.27,2.85,C154,Returning,Nashik,Maharashtra,O01723,27-08-2025,Direct,286,2519,2,Delayed
P001,Hinged Box,250ML,2000,1.39,18,1.64,2.28,C055,Returning,Nashik,Maharashtra,O01724,01-07-2025,Direct,437,831,4,On Time
P008,Square Box,250ML,2000,1.51,18,1.78,2.2,C036,New,Mumbai,Maharashtra,O01725,30-11-2025,Distributor,1509,2147,1,In Transit
P006,Catering Box,1000ML,500,3.11,18,3.67,4.71,C092,Returning,Nashik,Maharashtra,O01726,08-04-2025,Direct,1114,4546,6,In Transit
P001,Hinged Box,375ML,500,2.05,18,2.42,2.97,C050,Returning,Ahmedabad,Gujarat,O01727,07-08-2025,Direct,1036,1737,5,In Transit
P005,Storage Box,250ML,500,1.46,18,1.72,2.23,C132,New,Indore,Madhya Pradesh,O01728,31-03-2025,Distributor,732,3216,4,Delayed
P010,Takeaway Box,250ML,1000,1.52,18,1.79,2.2,C197,New,Aurangabad,Maharashtra,O01729,13-07-2025,Distributor,883,14,2,In Transit
P007,Sauce Box,750ML,1000,2.38,18,2.81,4,C018,New,Nagpur,Maharashtra,O01730,15-12-2025,Distributor,1496,2068,1,Delayed
P004,Meal Box,500ML,500,2.09,18,2.47,3.31,C185,New,Bangalore,Karnataka,O01731,23-05-2025,Distributor,1208,1842,4,Delayed
P004,Meal Box,750ML,1000,2.45,18,2.89,4,C112,Returning,Nagpur,Maharashtra,O01732,21-03-2025,Distributor,1651,2298,6,In Transit
P007,Sauce Box,1000ML,500,3.39,18,4,4.94,C083,Returning,Nashik,Maharashtra,O01733,14-08-2025,Direct,676,4206,3,On Time
P009,Round Container,250ML,500,1.42,18,1.68,2.47,C047,Returning,Hyderabad,Telangana,O01734,17-06-2025,Direct,914,4415,3,Delayed
P001,Hinged Box,250ML,1000,1.62,18,1.91,2.53,C050,Returning,Pune,Maharashtra,O01735,03-01-2025,Distributor,393,1818,5,On Time
P005,Storage Box,250ML,2000,1.53,18,1.81,2.26,C025,Returning,Delhi,Delhi,O01736,24-03-2025,Direct,746,4935,4,In Transit
P007,Sauce Box,250ML,2000,1.66,18,1.96,2.46,C117,New,Bangalore,Karnataka,O01737,12-02-2025,Distributor,1073,768,1,Delayed
P004,Meal Box,750ML,2000,2.37,18,2.8,4.08,C093,Returning,Indore,Madhya Pradesh,O01738,26-01-2025,Distributor,444,3097,1,Delayed
P008,Square Box,250ML,1500,1.22,18,1.44,2.2,C142,New,Mumbai,Maharashtra,O01739,11-02-2025,Distributor,1429,2160,2,In Transit
P006,Catering Box,250ML,1000,1.41,18,1.66,2.21,C060,New,Hyderabad,Telangana,O01740,04-06-2025,Distributor,1365,2644,2,Delayed
P003,Food Container,750ML,500,2.69,18,3.17,4.09,C179,Returning,Pune,Maharashtra,O01741,22-08-2025,Direct,158,19,3,On Time
P001,Hinged Box,750ML,1000,2.56,18,3.02,3.73,C037,New,Aurangabad,Maharashtra,O01742,05-05-2025,Direct,1804,4134,3,Delayed
P003,Food Container,750ML,1500,2.44,18,2.88,3.9,C099,New,Bangalore,Karnataka,O01743,08-06-2025,Distributor,349,4611,6,Delayed
P003,Food Container,500ML,500,2.33,18,2.75,3.44,C061,Returning,Mumbai,Maharashtra,O01744,22-08-2025,Direct,555,1466,3,Delayed
P002,Hinged Box HL,375ML,2000,1.66,18,1.96,2.86,C102,Returning,Ahmedabad,Gujarat,O01745,30-11-2025,Distributor,1737,1950,5,On Time
P006,Catering Box,1000ML,1000,2.8,18,3.3,4.55,C200,Returning,Nagpur,Maharashtra,O01746,14-03-2025,Direct,1660,751,1,Delayed
P009,Round Container,375ML,500,1.56,18,1.84,2.75,C175,New,Pune,Maharashtra,O01747,23-07-2025,Direct,832,2130,2,In Transit
P008,Square Box,250ML,1500,1.49,18,1.76,2.34,C019,New,Hyderabad,Telangana,O01748,05-10-2025,Direct,319,2269,5,Delayed
P005,Storage Box,750ML,500,2.39,18,2.82,4.1,C159,Returning,Bangalore,Karnataka,O01749,19-04-2025,Direct,1802,1105,3,On Time
P007,Sauce Box,250ML,500,1.63,18,1.92,2.56,C084,New,Mumbai,Maharashtra,O01750,02-11-2025,Distributor,1272,4845,1,On Time
P002,Hinged Box HL,250ML,2000,1.54,18,1.82,2.46,C075,Returning,Hyderabad,Telangana,O01751,02-02-2025,Direct,319,1322,6,In Transit
P004,Meal Box,250ML,1500,1.61,18,1.9,2.6,C155,New,Ahmedabad,Gujarat,O01752,16-01-2025,Distributor,1675,4860,4,On Time
P003,Food Container,1000ML,500,3.05,18,3.6,4.49,C124,Returning,Ahmedabad,Gujarat,O01753,07-03-2025,Direct,543,4272,1,Delayed
P010,Takeaway Box,375ML,1500,1.85,18,2.18,2.7,C171,New,Delhi,Delhi,O01754,19-05-2025,Direct,786,4685,2,In Transit
